event_index,previous_global_frame,current_global_frame,visualization_label,physical_label,u1_label,u2_label,odb_ip,source_storage_ip,ip_mapping,source_update_state,previous_sdv14,current_sdv14,previous_sdv15,current_sdv15,previous_sdv16,current_sdv16,decrease_magnitude,equivalent_completed_phase_previous,equivalent_completed_phase_current,mapping_status,final_category,category_reason,prior_category
956,195,196,84683,16979,16979,50831,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003535747528076,1.0003455877304077,1.0003495216369629,1.000341534614563,1351.134765625,1419.7325439453125,7.9870223999023438e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
957,196,197,84683,16979,16979,50831,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003455877304077,1.0003376007080078,1.000341534614563,1.0003335475921631,1419.7325439453125,1488.7354736328125,7.9870223999023438e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
958,191,192,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003740787506104,1.0003657341003418,1.0003697872161865,1.0003618001937866,1090.2303466796875,1164.7987060546875,7.9870223999023438e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
960,193,194,84130,16426,16426,50278,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.90549945831298828,0.90549099445343018,0.90549510717391968,0.90548723936080933,47.572231292724609,47.572231292724609,7.8678131103515625e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
962,199,200,84683,16979,16979,50831,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.000336766242981,1.0003287792205811,1.0003328323364258,1.0003249645233154,1609.9788818359375,1680.11865234375,7.8678131103515625e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
963,192,193,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003657341003418,1.0003577470779419,1.0003618001937866,1.0003539323806763,1164.7987060546875,1234.6451416015625,7.8678131103515625e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
964,193,194,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003577470779419,1.0003498792648315,1.0003539323806763,1.0003460645675659,1234.6451416015625,1303.4017333984375,7.8678131103515625e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
965,195,196,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003460645675659,1.0003381967544556,1.0003421306610107,1.0003342628479004,1338.0418701171875,1406.8177490234375,7.8678131103515625e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
967,198,199,84683,16979,16979,50831,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003335475921631,1.0003256797790527,1.0003296136856079,1.0003218650817871,1523.1077880859375,1592.85986328125,7.7486038208007812e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
968,196,197,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003381967544556,1.0003304481506348,1.0003342628479004,1.0003265142440796,1406.8177490234375,1475.9739990234375,7.7486038208007812e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
969,191,192,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003645420074463,1.0003564357757568,1.000360369682312,1.0003526210784912,1066.55419921875,1144.93603515625,7.7486038208007812e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
970,191,192,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003583431243896,1.0003502368927002,1.0003542900085449,1.0003465414047241,1048.0997314453125,1130.109619140625,7.7486038208007812e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
971,198,199,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003265142440796,1.0003188848495483,1.0003228187561035,1.0003151893615723,1510.4154052734375,1580.2972412109375,7.62939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
972,191,192,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003509521484375,1.0003429651260376,1.0003468990325928,1.0003392696380615,1019.7811279296875,1108.8570556640625,7.62939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
974,199,200,84683,16979,16979,50831,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003256797790527,1.0003180503845215,1.0003218650817871,1.0003143548965454,1592.85986328125,1663.151123046875,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
975,192,193,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003564357757568,1.0003488063812256,1.0003526210784912,1.0003451108932495,1144.93603515625,1215.9993896484375,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
976,193,194,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003488063812256,1.0003412961959839,1.0003451108932495,1.0003376007080078,1215.9993896484375,1285.2554931640625,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
977,195,196,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003376007080078,1.0003300905227661,1.0003337860107422,1.0003262758255005,1320.06298828125,1389.10498046875,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
978,196,197,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003300905227661,1.0003225803375244,1.0003262758255005,1.0003187656402588,1389.10498046875,1458.48388671875,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
979,189,190,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003643035888672,1.0003626346588135,1.0003658533096313,1.0003583431243896,855.81658935546875,998.0841064453125,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
980,191,192,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003458261489868,1.0003381967544556,1.0003421306610107,1.000334620475769,996.91668701171875,1092.6849365234375,7.5101852416992188e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
983,199,200,84684,16980,16980,50832,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003188848495483,1.0003114938735962,1.0003151893615723,1.0003077983856201,1580.2972412109375,1650.706298828125,7.3909759521484375e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
984,196,197,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003247261047363,1.0003173351287842,1.0003210306167603,1.0003136396408081,1376.1456298828125,1445.6962890625,7.3909759521484375e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
985,191,192,84686,16982,16982,50834,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003396272659302,1.0003328323364258,1.0003365278244019,1.0003291368484497,960.94775390625,1068.741455078125,7.3909759521484375e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
988,198,199,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003187656402588,1.0003113746643066,1.0003150701522827,1.0003077983856201,1493.024658203125,1563.0924072265625,7.2717666625976562e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
989,192,193,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003502368927002,1.000342845916748,1.0003465414047241,1.0003392696380615,1130.109619140625,1202.2784423828125,7.2717666625976562e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
990,193,194,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.000342845916748,1.0003355741500854,1.0003392696380615,1.0003319978713989,1202.2784423828125,1271.95458984375,7.2717666625976562e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
991,195,196,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003319978713989,1.0003247261047363,1.0003283023834229,1.0003210306167603,1306.8958740234375,1376.1456298828125,7.2717666625976562e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
994,199,200,84684,16980,16980,50832,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003113746643066,1.000304102897644,1.0003077983856201,1.0003006458282471,1563.0924072265625,1633.6697998046875,7.152557373046875e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
995,198,199,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003136396408081,1.0003064870834351,1.0003100633621216,1.0003029108047485,1480.3134765625,1550.524169921875,7.152557373046875e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
996,196,197,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.000318169593811,1.000311017036438,1.0003145933151245,1.0003074407577515,1358.445068359375,1428.243896484375,7.152557373046875e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
998,199,200,84685,16981,16981,50833,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003064870834351,1.000299334526062,1.0003029108047485,1.000295877456665,1550.524169921875,1621.2305908203125,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
999,192,193,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003429651260376,1.000335693359375,1.0003392696380615,1.000332236289978,1108.8570556640625,1183.264404296875,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1000,193,194,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.000335693359375,1.0003286600112915,1.000332236289978,1.0003252029418945,1183.264404296875,1253.7186279296875,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1001,195,196,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003252029418945,1.000318169593811,1.000321626663208,1.0003145933151245,1288.8795166015625,1358.445068359375,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1002,198,199,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003074407577515,1.000300407409668,1.0003039836883545,1.000296950340271,1462.969970703125,1533.38232421875,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1003,191,192,84687,16983,16983,50835,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003345012664795,1.0003291368484497,1.0003325939178467,1.0003255605697632,931.49957275390625,1050.1781005859375,7.0333480834960938e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1004,199,200,84685,16981,16981,50833,2,2,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.000300407409668,1.000293493270874,1.000296950340271,1.0002900362014771,1533.38232421875,1604.27001953125,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1005,192,193,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003381967544556,1.0003310441970825,1.000334620475769,1.0003277063369751,1092.6849365234375,1169.1798095703125,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1006,193,194,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003310441970825,1.0003242492675781,1.0003277063369751,1.0003207921981812,1169.1798095703125,1240.3148193359375,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1007,195,196,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003207921981812,1.0003139972686768,1.0003173351287842,1.0003104209899902,1275.656005859375,1345.4710693359375,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1008,196,197,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003139972686768,1.0003069639205933,1.0003104209899902,1.0003035068511963,1345.4710693359375,1415.4613037109375,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1009,198,199,84686,16982,16982,50834,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0003035068511963,1.0002965927124023,1.0003000497817993,1.0002931356430054,1450.2708740234375,1520.837646484375,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
1010,199,200,84699,16995,16995,50847,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0001317262649536,1.0001280307769775,1.0001311302185059,1.0001242160797119,760.00860595703125,871.4656982421875,6.9141387939453125e-06,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
