relative_path,type,size_bytes,last_modified,git_status,canonical_or_generated,stage
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/04_Data/fig7_lc_0p015_digitization_overlay.png,png,344204,2026-07-20T06:15:44.870707+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/04_Data/fig7_lc_0p015_processed.csv,csv,1402,2026-07-20T05:10:33.148402+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/04_Data/fig7_lc_0p015_raw.csv,csv,1305,2026-07-20T05:10:33.147403+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/05_Reports/AUTHOR_SUPPLIED_SINGLE_NOTCH_CAE_REPRODUCTION.md,md,3740,2026-07-20T05:15:01.369225+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/05_Reports/AUTHOR_SUPPLIED_VS_PUBLICATION_MODEL_TABLE.md,md,2367,2026-07-20T05:15:01.368021+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/05_Reports/FIGURE_CAPTIONS.md,md,2929,2026-07-20T05:49:11.281903+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/05_Reports/FIGURE_PROVENANCE.md,md,2926,2026-07-20T05:49:11.281903+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/06_Run_Completion_Evidence/Molnar_Author_SingleNotch_Exact.sta,sta,170375,2026-07-20T05:07:32.847347+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/06_Run_Completion_Evidence/return_code.txt,txt,120,2026-07-20T05:07:34.871706+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/06_Run_Completion_Evidence/terminal_output.txt,txt,10740,2026-07-20T05:07:34.790580+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/report/verification_package_staging/Molnar_Author_SingleNotch_Verification_Package_20260720/06_Run_Completion_Evidence/work_file_sha256.txt,txt,1752,2026-07-20T05:07:57.562062+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/Molnar_Author_SingleNotch_Exact.com,com,3315,2026-07-20T04:51:54.257854+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/Molnar_Author_SingleNotch_Exact.dat,dat,17880,2026-07-20T05:07:32.847347+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/Molnar_Author_SingleNotch_Exact.msg,msg,3746886,2026-07-20T05:07:32.847347+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/Molnar_Author_SingleNotch_Exact.prt,prt,1506,2026-07-20T05:07:33.028385+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/Molnar_Author_SingleNotch_Exact.sta,sta,170375,2026-07-20T05:07:32.847347+00:00,untracked,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/SingleNotch.for,for,19970,2016-10-28T06:01:12+00:00,??,other,
runs/molnar_single_notch_author_supplied_exact/20260720_abaqus_cae_reproduction/work/SingleNotch.inp,inp,504303,2017-02-24T07:58:36+00:00,??,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/RUN_SUMMARY.md,md,5162,2026-07-14T09:14:51.660896+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/SingleNotch.com,com,3295,2026-07-14T08:54:43.195805+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/SingleNotch.dat,dat,17880,2026-07-14T09:10:04.271175+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/SingleNotch.msg,msg,3746847,2026-07-14T09:10:04.271175+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/SingleNotch.prt,prt,1506,2026-07-14T09:10:04.476646+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/SingleNotch.sta,sta,170375,2026-07-14T09:10:04.271175+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/run_molnar_single_notch_clean_env.cmd,cmd,476,2026-07-14T08:54:29.077762+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/terminal_output.txt,txt,6144,2026-07-14T09:10:05.336144+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/work_file_sha256.txt,txt,1512,2026-07-14T09:12:51.086214+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/SINGLE_NOTCH_EXTRACTION.md,md,3147,2026-07-14T09:13:36.629715+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/extractor_terminal_output.txt,txt,1432,2026-07-14T09:13:36.645243+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_01_Step-1_frame_0020_contour_sdv14_sdv15_sdv16.csv,csv,2357997,2026-07-14T09:13:34.611812+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_02_Step-1_frame_0050_contour_sdv14_sdv15_sdv16.csv,csv,2045618,2026-07-14T09:13:35.263530+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_03_Step-2_frame_0010_contour_sdv14_sdv15_sdv16.csv,csv,2302347,2026-07-14T09:13:35.946431+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_04_Step-2_frame_0020_contour_sdv14_sdv15_sdv16.csv,csv,2321188,2026-07-14T09:13:36.612245+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_extraction_summary.json,json,4499,2026-07-14T09:13:36.629715+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_matched_displacement_states.csv,csv,709,2026-07-14T09:13:36.627634+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_rf_u_phase_summary.csv,csv,12273,2026-07-14T09:13:36.627634+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/SINGLE_NOTCH_SCIENTIFIC_CHECK.md,md,3817,2026-07-14T09:50:08.761571+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/crack_path_comparison.csv,csv,997,2026-07-14T09:49:21.146787+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/rf_u_curve_comparison.csv,csv,337,2026-07-14T09:49:20.360931+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/single_notch_scientific_check.json,json,8500,2026-07-14T09:50:08.761571+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/validator_terminal_output.txt,txt,1140,2026-07-14T09:50:08.778017+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.com,com,3295,2026-07-14T08:54:43.195805+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.dat,dat,17880,2026-07-14T09:10:04.271175+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.for,for,19970,2016-10-28T06:01:12+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.inp,inp,504303,2017-02-24T07:58:36+00:00,tracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.msg,msg,3746847,2026-07-14T09:10:04.271175+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.prt,prt,1506,2026-07-14T09:10:04.476646+00:00,untracked,other,
runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.sta,sta,170375,2026-07-14T09:10:04.271175+00:00,untracked,other,
scripts/abaqus_cae/postprocess_molnar_h_convergence_case.py,py,9877,2026-07-20T12:18:38.577890+00:00,tracked,canonical,scripts
scripts/abaqus_cae/postprocess_molnar_h_convergence_combined.py,py,740,2026-07-20T12:18:38.578897+00:00,tracked,canonical,scripts
scripts/hpc/_tmp_cae_results.sh,sh,714,2026-07-20T15:34:13.563309+00:00,??,canonical,scripts
scripts/hpc/_tmp_cae_submit_precheck.sh,sh,3202,2026-07-20T15:31:54.773035+00:00,??,canonical,scripts
scripts/hpc/_tmp_job_summary.sh,sh,3693,2026-07-20T15:25:08.880935+00:00,??,canonical,scripts
scripts/hpc/abaqus_environment_smoke.pbs,pbs,1133,2026-07-16T08:27:52.324250+00:00,tracked,canonical,scripts
scripts/hpc/abaqus_user_subroutine_smoke.pbs,pbs,2381,2026-07-16T08:27:52.324250+00:00,tracked,canonical,scripts
scripts/hpc/abaqus_user_subroutine_smoke_retry.pbs,pbs,8141,2026-07-16T08:27:52.325578+00:00,tracked,canonical,scripts
scripts/hpc/build_molnar_hconv_cae_replay_manifest.py,py,8438,2026-07-20T12:18:38.587312+00:00,tracked,canonical,scripts
scripts/hpc/inspect_uexternaldb_smoke_1374532.sh,sh,8454,2026-07-15T05:27:50.720001+00:00,tracked,canonical,scripts
scripts/hpc/molnar_h0_miseseri_preanalysis.pbs,pbs,4439,2026-07-21T06:39:36.162205+00:00,tracked,canonical,scripts
scripts/hpc/molnar_h0_miseseri_remesh.pbs,pbs,4064,2026-07-21T06:39:36.162205+00:00,tracked,canonical,scripts
scripts/hpc/molnar_h0_miseseri_smoke.pbs,pbs,4294,2026-07-21T06:39:36.162205+00:00,tracked,canonical,scripts
scripts/hpc/molnar_h0_refined_integrity.pbs,pbs,3851,2026-07-21T06:39:36.248906+00:00,tracked,canonical,scripts
scripts/hpc/molnar_lc015_h0_cae_replay.pbs,pbs,6702,2026-07-20T12:18:38.579732+00:00,tracked,canonical,scripts
scripts/hpc/molnar_lc015_h0_exact.pbs,pbs,5468,2026-07-20T11:43:46.598226+00:00,tracked,canonical,scripts
scripts/hpc/molnar_lc015_h1_h0025.pbs,pbs,7436,2026-07-20T12:18:38.580238+00:00,tracked,canonical,scripts
scripts/hpc/molnar_lc015_h2_pub_h0010.pbs,pbs,7349,2026-07-20T12:18:38.580970+00:00,tracked,canonical,scripts
scripts/hpc/molnar_lc015_hconv_cae_replay_all.pbs,pbs,7085,2026-07-20T12:18:38.581556+00:00,tracked,canonical,scripts
scripts/hpc/molnar_miseseri_refined_final.pbs,pbs,4302,2026-07-21T07:02:31.679111+00:00,tracked,canonical,scripts
scripts/hpc/molnar_paper_matched_single_notch_v2.pbs,pbs,5438,2026-07-16T08:27:52.322751+00:00,tracked,canonical,scripts
scripts/hpc/molnar_paper_matched_single_notch_v2_sdv15_diagnostic.pbs,pbs,4803,2026-07-16T10:18:53.118365+00:00,tracked,canonical,scripts
scripts/hpc/molnar_paper_matched_single_notch_v2_sdv15_diagnostic_r2.pbs,pbs,6734,2026-07-16T10:35:55.351677+00:00,tracked,canonical,scripts
scripts/hpc/pbs_job_mail_notify.sh,sh,2037,2026-07-21T13:20:52.028394+00:00,tracked,canonical,scripts
scripts/hpc/pbs_notify.sh,sh,2440,2026-07-21T13:44:19.058139+00:00,tracked,canonical,scripts
scripts/hpc/prepare_stage_c_five_job_campaign.sh,sh,1995,2026-07-21T06:18:08.204555+00:00,tracked,canonical,scripts
scripts/hpc/qsub_with_submitted_notify.sh,sh,1235,2026-07-22T03:43:36.724283+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/01_aux_continuum_miseseri.pbs,pbs,3536,2026-07-21T13:23:04.805839+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/02_gate_remesh_export.pbs,pbs,4206,2026-07-21T13:23:04.805839+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/03_rebuild_validate.pbs,pbs,10791,2026-07-21T13:23:04.807022+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/04_h0_threads4_qualification.pbs,pbs,5587,2026-07-21T13:23:04.807022+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/05_refined_integrity_threads4.pbs,pbs,4342,2026-07-21T13:23:04.807022+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/06_refined_final_threads4.pbs,pbs,3619,2026-07-21T13:23:04.813207+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/07_c2e_v2_refined_integrity.pbs,pbs,4587,2026-07-21T13:23:04.813207+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/08_c2f_v2_refined_final.pbs,pbs,3835,2026-07-21T13:23:04.813207+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/09_d1_elastic_probe.pbs,pbs,4734,2026-07-21T13:21:23.482293+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/10_d3_phase_sdv_probe.pbs,pbs,4085,2026-07-21T13:21:23.450680+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/11_c2f_v3_refined_final.pbs,pbs,3440,2026-07-21T13:45:29.570524+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/12_h1_threads4_baseline.pbs,pbs,4321,2026-07-21T13:44:43.959368+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/13_telegram_smoke.pbs,pbs,839,2026-07-21T13:45:03.360781+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/_tmp_c2c_dryrun.sh,sh,3940,2026-07-21T08:01:23.413061+00:00,??,canonical,scripts
scripts/hpc/stage_c2/_tmp_c2c_revalidate.sh,sh,1176,2026-07-21T08:02:53.401005+00:00,??,canonical,scripts
scripts/hpc/stage_c2/_tmp_freeze_figures_h1.sh,sh,3707,2026-07-21T13:24:06.218082+00:00,??,canonical,scripts
scripts/hpc/stage_c2/_tmp_preflight_and_submit.sh,sh,3539,2026-07-21T08:03:32.805550+00:00,??,canonical,scripts
scripts/hpc/stage_c2/_tmp_run_c2d_c2cv2_pipeline.sh,sh,1174,2026-07-21T10:02:31.066380+00:00,??,canonical,scripts
scripts/hpc/stage_c2/build_and_validate_c2c_v2.sh,sh,8963,2026-07-21T10:02:19.261182+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/postprocess_c2f_v2_vs_h1.sh,sh,7326,2026-07-21T10:32:10.370215+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/requalify_c2d_postprocess.sh,sh,2636,2026-07-21T10:00:21.790732+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/run_mechanical_equivalence_diagnostics.sh,sh,10279,2026-07-21T10:43:37.587642+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_c2_chain.sh,sh,6016,2026-07-21T13:21:23.457020+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_c2_from_c2b.sh,sh,5062,2026-07-21T13:21:23.457020+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_c2_from_c2c.sh,sh,5758,2026-07-21T13:44:43.959368+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_c2e_c2f_v2.sh,sh,3848,2026-07-21T13:21:23.457020+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_h1_threads4_baseline.sh,sh,1764,2026-07-21T13:44:43.959368+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/submit_stage_c_closeout_today.sh,sh,3727,2026-07-21T14:03:08.419860+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t1_close_h1_threads4.py,py,9037,2026-07-21T14:00:41.567341+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t1_h1_threads4_closeout.pbs,pbs,754,2026-07-21T14:00:41.559446+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t2_c2f_v3_repeat.pbs,pbs,6582,2026-07-21T14:00:41.567341+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t3_matched_sdv15_extract.pbs,pbs,3190,2026-07-21T14:01:48.330388+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t4_crack_path_metrics.pbs,pbs,1413,2026-07-21T14:01:48.331388+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/t5_h0_automation_smoke.pbs,pbs,6419,2026-07-22T03:24:29.298020+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/verify_c2b_and_write_marker.sh,sh,3745,2026-07-21T08:02:30.547461+00:00,tracked,canonical,scripts
scripts/hpc/stage_c2/write_c2c_v1_efficiency_review.py,py,5172,2026-07-21T10:02:06.413572+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/01_d2a_serial_ingestion.pbs,pbs,3464,2026-07-22T07:53:56.221295+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/02_d2b_serial_continuation.pbs,pbs,4080,2026-07-22T08:31:03.126698+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/03_d2c_threads4_repeatability.pbs,pbs,6565,2026-07-22T08:47:27.424425+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/04_d2d_abaquser_verification.pbs,pbs,560,2026-07-22T07:41:42.671272+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/submit_d2a_serial_ingestion.sh,sh,1316,2026-07-22T07:41:42.667070+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/submit_d2b_serial_continuation.sh,sh,1519,2026-07-22T08:31:13.812289+00:00,tracked,canonical,scripts
scripts/hpc/stage_d2/submit_d2c_threads4_repeatability.sh,sh,1665,2026-07-22T08:47:00.008319+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/01_d3a_checkpoint_extraction.pbs,pbs,2768,2026-07-22T09:34:49.612503+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/02_d3a_energy_reconstruction.pbs,pbs,4039,2026-07-22T10:30:35.463803+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/03_d3a3_target_ingestion_hold.pbs,pbs,4407,2026-07-23T04:33:20.190427+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/04_d3a3_r2_compile_datacheck.pbs,pbs,4939,2026-07-23T05:07:09.078956+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/05_d3a3_r2_datacheck_pathfix.pbs,pbs,6162,2026-07-23T05:31:30.889866+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/06_d3a3_r2_datacheck_counted_read.pbs,pbs,8487,2026-07-23T06:37:45.364618+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/07_d3a3_r2_full_ingestion_hold.pbs,pbs,7427,2026-07-23T06:46:21.718680+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/08_d3a3_r3_compatible_datacheck.pbs,pbs,7038,2026-07-23T07:51:03.355246+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/09_d3a3_r3_compatible_hold.pbs,pbs,10321,2026-07-23T09:24:52.179524+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/10_d3a3_r3_compatible_datacheck_staging_r1.pbs,pbs,8347,2026-07-23T08:07:44.721289+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/11_d3a3_r3_postpython_smoke.pbs,pbs,7663,2026-07-23T08:50:51.232309+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/12_d3a3_r4_compatible_datacheck.pbs,pbs,7675,2026-07-23T12:39:05.984447+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/13_d3a3_r4_compatible_hold.pbs,pbs,9670,2026-07-23T12:52:04.982127+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/14_d3d_active_set_segment_datacheck.pbs,pbs,8935,2026-07-23T13:54:54.576888+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/15_d3d_active_set_segment.pbs,pbs,10541,2026-07-23T14:31:11.592606+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/16_d3d_a1h0_checkpoint_datacheck.pbs,pbs,6057,2026-07-24T04:13:51.916893+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/17_d3d_a1h0_checkpoint_hold.pbs,pbs,5803,2026-07-24T03:52:00.932272+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/18_d3d_a1h0_checkpoint_datacheck_r1.pbs,pbs,7195,2026-07-24T04:13:51.917888+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/19_d3d_a1h0_checkpoint_datacheck_r2.pbs,pbs,5926,2026-07-24T04:29:28.062049+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/preflight_d3d_a1h0_datacheck.sh,sh,4774,2026-07-24T04:28:24.762539+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r2_compile_datacheck.sh,sh,453,2026-07-23T05:07:09.090454+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r2_datacheck_counted_read.sh,sh,523,2026-07-23T05:52:34.784132+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r2_datacheck_pathfix.sh,sh,523,2026-07-23T05:31:30.890868+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r2_full_ingestion_hold.sh,sh,1331,2026-07-23T06:47:33.760348+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r3_compatible_datacheck.sh,sh,1813,2026-07-23T07:56:45.907043+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r3_compatible_datacheck_staging_r1.sh,sh,2367,2026-07-23T08:07:44.762492+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r3_compatible_hold.sh,sh,1927,2026-07-23T09:04:35.357778+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r3_postpython_smoke.sh,sh,1443,2026-07-23T08:50:51.234943+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r4_compatible_datacheck.sh,sh,2038,2026-07-23T12:39:05.991581+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_r4_compatible_hold.sh,sh,2101,2026-07-23T12:39:05.994579+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a3_target_ingestion_hold.sh,sh,490,2026-07-23T04:33:10.935622+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a_checkpoint_extraction.sh,sh,1617,2026-07-22T09:35:41.796912+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3a_energy_reconstruction.sh,sh,1649,2026-07-22T10:30:48.260490+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_a1h0_checkpoint_datacheck.sh,sh,1572,2026-07-24T03:51:15.678353+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_a1h0_checkpoint_datacheck_r1.sh,sh,2685,2026-07-24T04:09:41.974428+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_a1h0_checkpoint_datacheck_r2.sh,sh,2031,2026-07-24T04:29:22.396594+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_a1h0_checkpoint_hold.sh,sh,1546,2026-07-24T04:30:01.404790+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_active_set_segment.sh,sh,3385,2026-07-23T14:31:11.595064+00:00,tracked,canonical,scripts
scripts/hpc/stage_d3/submit_d3d_active_set_segment_datacheck.sh,sh,2413,2026-07-23T13:47:30.209007+00:00,tracked,canonical,scripts
scripts/hpc/stage_f/01_mode_ii_h0_datacheck.pbs,pbs,5240,2026-07-25T06:48:24.608139+00:00,tracked,canonical,scripts
scripts/hpc/stage_f/submit_mode_ii_h0_datacheck.sh,sh,3732,2026-07-25T06:48:24.608139+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/01_p3s_serial_diagnostic.pbs,pbs,6423,2026-07-24T09:04:03.818638+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/02_p3sb_baseline_serial.pbs,pbs,5902,2026-07-24T09:56:39.370450+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/03_p3sm0_minimal_callback_serial.pbs,pbs,6739,2026-07-24T12:55:31.164378+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/04_p3sm1t_threadid_serial.pbs,pbs,6976,2026-07-25T03:00:17.081918+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/05_p3sm1tc_thread_id_serial.pbs,pbs,7491,2026-07-25T03:32:50.663369+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/06_p3sm1r_getrank_serial.pbs,pbs,7375,2026-07-25T04:16:08.481496+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/07_p3t4_threaded_characterization.pbs,pbs,7520,2026-07-25T04:54:42.383459+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3s_serial_diagnostic.sh,sh,4424,2026-07-24T09:04:03.819646+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3sb_baseline_serial.sh,sh,4040,2026-07-24T09:56:39.371509+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3sm0_minimal_callback_serial.sh,sh,4297,2026-07-24T12:55:31.165547+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3sm1r_getrank_serial.sh,sh,4309,2026-07-25T04:28:38.863390+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3sm1t_threadid_serial.sh,sh,4294,2026-07-25T03:00:17.083146+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3sm1tc_thread_id_serial.sh,sh,4344,2026-07-25T03:35:22.231394+00:00,tracked,canonical,scripts
scripts/hpc/stage_p/submit_p3t4_threaded_characterization.sh,sh,5079,2026-07-25T04:54:42.383459+00:00,tracked,canonical,scripts
scripts/hpc/submit_molnar_lc015_h_convergence.sh,sh,5325,2026-07-20T11:43:46.600226+00:00,tracked,canonical,scripts
scripts/hpc/submit_molnar_lc015_h_convergence_recovery.sh,sh,7169,2026-07-20T12:09:02.690483+00:00,tracked,canonical,scripts
scripts/hpc/submit_molnar_lc015_hconv_cae_replay_all.sh,sh,4948,2026-07-20T12:18:38.584240+00:00,tracked,canonical,scripts
scripts/hpc/submit_molnar_v2_sdv15_diagnostic_r2.sh,sh,2991,2026-07-16T10:36:16.783473+00:00,tracked,canonical,scripts
scripts/hpc/submit_stage_c_job1_smoke.sh,sh,3515,2026-07-21T07:02:43.332534+00:00,tracked,canonical,scripts
scripts/hpc/submit_stage_c_job2_preanalysis.sh,sh,4257,2026-07-21T07:02:31.676088+00:00,tracked,canonical,scripts
scripts/hpc/submit_telegram_smoke.sh,sh,1067,2026-07-21T13:44:19.058139+00:00,tracked,canonical,scripts
scripts/hpc/telegram_get_chat_id.py,py,3343,2026-07-21T13:44:19.058139+00:00,tracked,canonical,scripts
